course_id,learner_id,enrolment_id,enrol_date,expected_completion_date,actual_completion_date,status,progress_pct,last_activity_date,assessment_score,attempts,feedback_rating,certificate_issued,learning_duration_days,completion_delay_days,learner_name,email,phone_number,city,registration_date,subscription_type,course_title,category,instructor_id,instructor_name,duration_hours,difficulty_level,price_inr,days_since_last_activity,engagement_status
CRS040,LRN0391,ENR00169,2024-03-16,2024-04-15,2024-03-31,Completed,100,,61.18,1,2,Yes,15,-15,Sachin Jain,sachin.jain.391@yahoo.com,9320679981,Pune,2022-10-24,Premium,TypeScript Advanced,Web Development,INS009,Suresh Gupta,15,Beginner,786,,Disengaged
CRS006,LRN0065,ENR00221,2024-01-23,2024-02-02,,In Progress,40,2024-02-18,,1,,No,,,Amit Desai,amit.desai.65@hotmail.com,9125674680,Delhi,2022-11-19,Free,HTML & CSS Mastery,Web Development,INS015,Unknown,5,Intermediate,2276,882,Disengaged
CRS030,LRN0076,ENR00453,2024-01-14,2024-03-14,,Dropped,1,,,2,,No,,,Nisha Desai,nisha.desai.76@rediffmail.com,9222196937,Bengaluru,2022-08-26,Basic,3D Modelling with Blender,Design,INS004,Sunita Rao,30,Intermediate,4503,,Disengaged
CRS049,LRN0241,ENR01373,2024-03-02,2024-04-11,,Dropped,4,2024-03-16,,1,,No,,,Shalini Kumar,shalini.kumar.241@gmail.com,9210032365,Lucknow,2023-08-24,Free,Unity Game Development,Mobile Development,INS007,Vikas Mehta,20,Intermediate,2541,855,Disengaged
CRS007,LRN0289,ENR00597,2024-02-09,2024-03-20,2024-03-26,Completed,100,2024-03-26,79.65,1,5,Yes,46,6,Preeti Nair,preeti.nair.289@hotmail.com,9375300119,Bengaluru,2022-04-03,Premium,Business Analytics Essentials,Business,INS003,Arjun Patel,20,Advanced,10604,845,Disengaged
CRS045,LRN0061,ENR00109,2024-01-28,2024-02-07,,In Progress,30,2024-02-01,,2,,No,,,Kavya Bose,kavya.bose.61@gmail.com,9936183242,Mumbai,2022-06-19,Premium,Photography & Lightroom,Design,INS013,Manish Verma,5,Advanced,13064,899,Disengaged
CRS052,LRN0169,ENR01472,2024-02-07,2024-04-27,,Dropped,24,2024-02-14,,1,,No,,,Vijay Agarwal,vijay.agarwal.169@gmail.com,9863375243,Mumbai,2023-11-08,Basic,Svelte & SvelteKit,Web Development,INS005,Deepak Joshi,40,Intermediate,4129,886,Disengaged
CRS044,LRN0202,ENR00342,2024-01-25,2024-04-14,2024-01-29,Completed,100,2024-01-29,68.45,1,4,Yes,4,-76,Ishaan Iyer,ishaan.iyer.202@gmail.com,9757177514,Indore,2023-12-29,Free,Adobe Illustrator Mastery,Design,INS010,Anjali Iyer,40,Intermediate,2240,902,Disengaged
CRS006,LRN0290,ENR00738,2024-03-12,2024-03-22,,Dropped,10,2024-03-20,,1,,No,,,Karan Malhotra,karan.malhotra.290@yahoo.com,9143744701,Bhopal,2022-02-10,Premium,HTML & CSS Mastery,Web Development,INS015,Unknown,5,Intermediate,2276,851,Disengaged
CRS022,LRN0393,ENR01764,2024-03-09,2024-03-29,,Dropped,8,2024-03-16,,2,,No,,,Preeti Pillai,preeti.pillai.393@gmail.com,9833146591,Surat,2023-02-28,Basic,Statistics for Data Science,Data Science,INS015,Kiran Desai,10,Advanced,12777,855,Disengaged
CRS023,LRN0500,ENR01225,2024-02-18,2024-05-08,2024-03-11,Completed,100,2024-03-11,69.61,2,5,Yes,22,-58,Sneha Pillai,sneha.pillai.500@rediffmail.com,9285544518,Kolkata,2022-05-28,Free,NLP with Python,AI & ML,INS006,Priya Singh,40,Advanced,6758,860,Disengaged
CRS016,LRN0139,ENR01669,2024-03-08,2024-03-28,,Dropped,0,2024-03-16,,2,,No,,,Kavya Shah,kavya.shah.139@hotmail.com,9396907844,Hyderabad,2023-12-03,Basic,Ethical Hacking Basics,Cybersecurity,INS010,Unknown,10,Beginner,686,855,Disengaged
CRS055,LRN0059,ENR01232,2024-03-06,2024-03-16,2024-03-22,Completed,100,2024-03-22,99.78,1,3,Yes,16,6,Rekha Chauhan,rekha.chauhan.59@yahoo.com,9990913341,Hyderabad,2022-06-27,Basic,Motion UI Design,Design,INS009,Suresh Gupta,5,Intermediate,3026,849,Disengaged
CRS036,LRN0286,ENR01437,2024-03-07,2024-03-27,,Dropped,7,2024-03-16,,1,,No,,,Deepak Banerjee,deepak.banerjee.286@gmail.com,9489090100,Pune,2023-03-31,Basic,Advanced Python OOP,Data Science,INS006,Priya Singh,10,Advanced,7011,855,Disengaged
CRS046,LRN0359,ENR00733,2024-02-10,2024-03-21,,Not Started,0,,,1,,No,,,Rahul Shah,rahul.shah.359@yahoo.com,9569961125,Kolkata,2022-11-21,Premium,Terraform Infrastructure,Cloud Computing,INS013,Manish Verma,20,Beginner,300,,Disengaged
CRS046,LRN0099,ENR00287,2024-02-17,2024-03-28,,In Progress,75,2024-03-29,,1,,No,,,Nisha Pillai,nisha.pillai.99@hotmail.com,9102290147,Ahmedabad,2023-09-14,Basic,Terraform Infrastructure,Cloud Computing,INS013,Manish Verma,20,Beginner,300,842,Disengaged
CRS040,LRN0313,ENR01624,2024-02-14,2024-03-15,,Dropped,15,2024-02-19,,2,3,No,,,Reena Iyer,reena.iyer.313@yahoo.com,9780157399,Mumbai,2023-11-30,Premium,TypeScript Advanced,Web Development,INS009,Suresh Gupta,15,Beginner,786,881,Disengaged
CRS006,LRN0235,ENR01825,2024-01-04,2024-01-14,2024-01-22,Completed,100,2024-01-22,94.91,1,2,Yes,18,8,Vijay Pandey,vijay.pandey.235@hotmail.com,9050641383,Ahmedabad,2022-03-03,Enterprise,HTML & CSS Mastery,Web Development,INS015,Unknown,5,Intermediate,2276,909,Disengaged
CRS031,LRN0056,ENR01001,2024-02-25,2024-03-06,2024-02-28,Completed,100,,52.69,1,1,No,3,-7,Rohan Reddy,rohan.reddy.56@hotmail.com,9427109477,Kolkata,2022-07-08,Enterprise,Docker & Kubernetes,Cloud Computing,INS004,Sunita Rao,5,Intermediate,3781,,Disengaged
CRS044,LRN0162,ENR01723,2024-01-09,2024-03-29,2024-01-19,Completed,100,2024-01-19,69.48,1,3,Yes,10,-70,Ananya Verma,ananya.verma.162@yahoo.com,9426841459,Hyderabad,2022-05-17,Basic,Adobe Illustrator Mastery,Design,INS010,Anjali Iyer,40,Intermediate,2240,912,Disengaged
CRS010,LRN0057,ENR01839,2024-01-12,2024-02-01,2024-02-03,Completed,100,2024-02-03,91.39,1,3,Yes,22,2,Kavya Chatterjee,kavya.chatterjee.57@yahoo.com,9711671902,Indore,2023-07-31,Enterprise,UI/UX Design Principles,Design,INS005,Deepak Joshi,10,Beginner,133,897,Disengaged
CRS014,LRN0115,ENR00530,2024-02-18,2024-03-19,2024-03-11,Completed,100,2024-03-11,74.29,1,1,Yes,22,-8,Rahul Malhotra,rahul.malhotra.115@yahoo.com,9706537947,Jaipur,2022-09-02,Basic,Google Cloud Fundamentals,Cloud Computing,INS002,Meera Nair,15,Beginner,67,860,Disengaged
CRS010,LRN0325,ENR01307,2024-01-20,2024-02-09,2024-01-25,Completed,100,2024-01-25,51.49,1,4,No,5,-15,Anita Pandey,anita.pandey.325@rediffmail.com,9478129142,Hyderabad,2022-09-27,Premium,UI/UX Design Principles,Design,INS005,Deepak Joshi,10,Beginner,133,906,Disengaged
CRS018,LRN0006,ENR00939,2024-01-01,2024-01-31,2024-01-20,Completed,100,,85.08,3,1,Yes,19,-11,Karan Pillai,karan.pillai.6@outlook.com,9283276483,Bhopal,2022-02-27,Free,Flutter App Development,Mobile Development,INS006,Priya Singh,15,Beginner,875,,Disengaged
CRS031,LRN0286,ENR01776,2024-01-20,2024-01-30,,Dropped,26,,,1,,No,,,Deepak Banerjee,deepak.banerjee.286@gmail.com,9489090100,Pune,2023-03-31,Basic,Docker & Kubernetes,Cloud Computing,INS004,Sunita Rao,5,Intermediate,3781,,Disengaged
CRS036,LRN0078,ENR00047,2024-02-26,2024-03-17,2024-03-01,Completed,100,2024-03-01,48.0,1,4,No,4,-16,Shreya Mehta,shreya.mehta.78@outlook.com,9671369594,Mumbai,2023-11-06,Basic,Advanced Python OOP,Data Science,INS006,Priya Singh,10,Advanced,7011,870,Disengaged
CRS034,LRN0426,ENR00736,2024-01-08,2024-01-28,,Not Started,0,,,1,4,No,,,Anita Das,anita.das.426@gmail.com,9438421503,Ahmedabad,2023-06-03,Free,Android Development Kotlin,Mobile Development,INS002,Meera Nair,10,Intermediate,3846,,Disengaged
CRS060,LRN0264,ENR01422,2024-01-07,2024-02-06,,Dropped,13,2024-01-15,,1,,No,,,Karan Singh,karan.singh.264@rediffmail.com,9686854870,Lucknow,2023-06-20,Premium,Bayesian Statistics,Data Science,INS006,Unknown,15,Intermediate,1231,916,Disengaged
CRS053,LRN0228,ENR00346,2024-01-21,2024-04-10,2024-03-17,Completed,100,2024-03-17,53.5,1,3,No,56,-24,Shalini Pillai,shalini.pillai.228@hotmail.com,9904210202,Kolkata,2023-06-20,Basic,Supply Chain Management,Business,INS010,Anjali Iyer,40,Intermediate,3268,854,Disengaged
CRS022,LRN0114,ENR01257,2024-03-08,2024-03-28,,In Progress,57,2024-03-29,,1,,No,,,Sneha Iyer,sneha.iyer.114@yahoo.com,9880592962,Bengaluru,2023-12-11,Premium,Statistics for Data Science,Data Science,INS015,Kiran Desai,10,Advanced,12777,842,Disengaged
CRS025,LRN0055,ENR01691,2024-02-07,2024-03-18,,Dropped,1,2024-02-15,,1,,No,,,Ajay Pillai,ajay.pillai.55@rediffmail.com,9413435240,Bengaluru,2022-10-08,Free,Vue.js & Nuxt Development,Web Development,INS004,Sunita Rao,20,Beginner,779,885,Disengaged
CRS050,LRN0305,ENR01922,2024-02-04,2024-02-14,,In Progress,36,2024-03-11,,2,,No,,,Vijay Jain,vijay.jain.305@outlook.com,9515879968,Bhopal,2023-03-09,Premium,Scala for Big Data,Data Science,INS008,Kavita Reddy,5,Beginner,181,860,Disengaged
CRS050,LRN0082,ENR00682,2024-02-21,2024-03-02,,In Progress,37,2024-03-14,,1,,No,,,Karan Patel,karan.patel.82@gmail.com,9368516048,Ahmedabad,2023-01-13,Premium,Scala for Big Data,Data Science,INS008,Kavita Reddy,5,Beginner,181,857,Disengaged
CRS024,LRN0002,ENR01430,2024-02-05,2024-03-06,,Not Started,0,,,3,,No,,,Sachin Pillai,sachin.pillai.2@gmail.com,9083863794,Indore,2022-06-13,Premium,Computer Vision,AI & ML,INS003,Arjun Patel,15,Intermediate,1877,,Disengaged
CRS011,LRN0260,ENR01035,2024-01-02,2024-01-12,,Not Started,0,,,1,,No,,,Deepak Pandey,deepak.pandey.260@rediffmail.com,9270477434,Mumbai,2022-06-04,Premium,Figma for Beginners,Design,INS012,Nisha Agarwal,5,Beginner,19,,Disengaged
CRS020,LRN0008,ENR01441,2024-01-11,2024-01-21,,In Progress,83,,,1,,No,,,Divya Yadav,divya.yadav.8@yahoo.com,9884969653,Jaipur,2023-05-21,Free,SQL & Database Design,Data Science,INS013,Unknown,5,Advanced,8138,,Disengaged
CRS058,LRN0132,ENR01967,2024-02-23,2024-03-24,,Dropped,24,2024-02-25,,1,,No,,,Ishaan Pillai,ishaan.pillai.132@gmail.com,9473121727,Indore,2023-11-30,Enterprise,Zero Trust Security,Cybersecurity,INS014,Pooja Mishra,15,Intermediate,4039,875,Disengaged
CRS011,LRN0108,ENR00614,2024-01-01,2024-01-11,,Dropped,5,2024-01-04,,2,,No,,,Karan Shah,karan.shah.108@hotmail.com,9199867980,Indore,2023-08-09,Premium,Figma for Beginners,Design,INS012,Nisha Agarwal,5,Beginner,19,927,Disengaged
CRS045,LRN0254,ENR01773,2024-03-16,2024-03-26,,Dropped,6,2024-03-20,,1,,No,,,Karan Pandey,karan.pandey.254@hotmail.com,9410067626,Pune,2022-12-26,Basic,Photography & Lightroom,Design,INS013,Manish Verma,5,Advanced,13064,851,Disengaged
CRS005,LRN0106,ENR01028,2024-03-17,2024-04-26,,Not Started,0,,,2,,No,,,Karan Joshi,karan.joshi.106@yahoo.com,9779979955,Ahmedabad,2022-03-11,Basic,Node.js Backend Development,Web Development,INS007,Vikas Mehta,20,Beginner,119,,Disengaged
CRS059,LRN0189,ENR01870,2024-01-10,2024-03-30,2024-03-31,Completed,100,2024-03-31,65.06,2,5,Yes,81,1,Anita Nair,anita.nair.189@rediffmail.com,9358662961,Chennai,2022-09-10,Premium,Wearable App Development,Mobile Development,INS001,Rajiv Sharma,40,Intermediate,1398,840,Disengaged
CRS030,LRN0467,ENR00439,2024-02-06,2024-04-06,2024-03-23,Completed,100,,47.04,1,5,No,46,-14,Ananya Mishra,ananya.mishra.467@gmail.com,9262582739,Bengaluru,2022-04-13,Premium,3D Modelling with Blender,Design,INS004,Sunita Rao,30,Intermediate,4503,,Disengaged
CRS043,LRN0470,ENR01762,2024-01-01,2024-03-21,,In Progress,74,2024-01-23,,1,,No,,,Priya Shah,priya.shah.470@gmail.com,9456083318,Lucknow,2023-01-06,Premium,Leadership & Communication,Business,INS008,Kavita Reddy,40,Beginner,995,908,Disengaged
CRS006,LRN0412,ENR00572,2024-01-29,2024-02-08,,Dropped,10,2024-02-03,,1,,No,,,Amit Jain,amit.jain.412@rediffmail.com,9211175186,Lucknow,2022-06-13,Basic,HTML & CSS Mastery,Web Development,INS015,Unknown,5,Intermediate,2276,897,Disengaged
CRS003,LRN0088,ENR00898,2024-02-15,2024-03-06,,In Progress,51,2024-03-15,,2,,No,,,Varun Tiwari,varun.tiwari.88@gmail.com,9290422842,Surat,2022-01-27,Free,Deep Learning with TensorFlow,AI & ML,INS004,Sunita Rao,10,Advanced,13612,856,Disengaged
CRS020,LRN0487,ENR01572,2024-01-16,2024-01-26,,In Progress,29,2024-02-26,,1,,No,,,Amit Nair,amit.nair.487@yahoo.com,9988774924,Indore,2022-09-24,Free,SQL & Database Design,Data Science,INS013,Unknown,5,Advanced,8138,874,Disengaged
CRS034,LRN0128,ENR00031,2024-01-17,2024-02-06,,Dropped,26,2024-01-27,,1,,No,,,Megha Chauhan,megha.chauhan.128@rediffmail.com,9796275705,Pune,2022-10-09,Basic,Android Development Kotlin,Mobile Development,INS002,Meera Nair,10,Intermediate,3846,904,Disengaged
CRS035,LRN0345,ENR01676,2024-03-06,2024-05-25,,Dropped,22,2024-03-09,,2,,No,,,Siddharth Iyer,siddharth.iyer.345@outlook.com,9011848955,Hyderabad,2023-09-13,Enterprise,React Native Cross-Platform,Mobile Development,INS002,Meera Nair,40,Beginner,66,862,Disengaged
CRS028,LRN0408,ENR00153,2024-01-13,2024-02-22,2024-02-20,Completed,100,2024-02-20,88.06,1,3,Yes,38,-2,Deepak Malhotra,deepak.malhotra.408@gmail.com,9569998808,Ahmedabad,2023-04-13,Premium,Entrepreneurship 101,Business,INS006,Priya Singh,20,Beginner,394,880,Disengaged
CRS006,LRN0376,ENR01460,2024-03-06,2024-03-16,,Not Started,0,,,3,,No,,,Preeti Bose,preeti.bose.376@hotmail.com,9573065240,Chandigarh,2023-03-25,Basic,HTML & CSS Mastery,Web Development,INS015,Unknown,5,Intermediate,2276,,Disengaged
CRS034,LRN0108,ENR01192,2024-02-03,2024-02-23,2024-02-06,Completed,100,,51.37,1,5,No,3,-17,Karan Shah,karan.shah.108@hotmail.com,9199867980,Indore,2023-08-09,Premium,Android Development Kotlin,Mobile Development,INS002,Meera Nair,10,Intermediate,3846,,Disengaged
CRS014,LRN0175,ENR00450,2024-03-16,2024-04-15,,Dropped,20,2024-03-24,,1,,No,,,Priya Mukherjee,priya.mukherjee.175@rediffmail.com,9751830469,Mumbai,2022-03-16,Free,Google Cloud Fundamentals,Cloud Computing,INS002,Meera Nair,15,Beginner,67,847,Disengaged
CRS032,LRN0127,ENR01635,2024-02-01,2024-02-11,,In Progress,83,2024-02-29,,1,2,No,,,Mohit Pandey,mohit.pandey.127@outlook.com,9841616928,Kolkata,2022-04-16,Free,DevOps CI/CD Pipeline,Cloud Computing,INS003,Arjun Patel,5,Advanced,6723,871,Disengaged
CRS001,LRN0383,ENR01279,2024-01-17,2024-02-16,2024-02-13,Completed,100,2024-02-13,99.16,1,3,Yes,27,-3,Karan Mehta,karan.mehta.383@yahoo.com,9811386338,Lucknow,2023-10-03,Enterprise,Python for Data Science,Data Science,INS009,Suresh Gupta,15,Intermediate,2986,887,Disengaged
CRS045,LRN0383,ENR00980,2024-02-20,2024-03-01,2024-02-23,Completed,100,2024-02-23,73.06,1,5,Yes,3,-7,Karan Mehta,karan.mehta.383@yahoo.com,9811386338,Lucknow,2023-10-03,Enterprise,Photography & Lightroom,Design,INS013,Manish Verma,5,Advanced,13064,877,Disengaged
CRS056,LRN0197,ENR00661,2024-01-11,2024-03-11,2024-02-18,Completed,100,2024-02-18,97.15,1,3,Yes,38,-22,Arjun Desai,arjun.desai.197@yahoo.com,9807374167,Surat,2022-11-07,Free,NoSQL & MongoDB,Data Science,INS007,Vikas Mehta,30,Advanced,9660,882,Disengaged
CRS035,LRN0093,ENR01906,2024-01-12,2024-04-01,2024-03-20,Completed,100,2024-03-20,51.48,1,3,No,68,-12,Preeti Malhotra,preeti.malhotra.93@gmail.com,9367365766,Kolkata,2023-03-14,Basic,React Native Cross-Platform,Mobile Development,INS002,Meera Nair,40,Beginner,66,851,Disengaged
CRS027,LRN0291,ENR01524,2024-02-14,2024-03-15,2024-03-21,Completed,100,2024-03-21,78.25,1,2,Yes,36,6,Manish Bose,manish.bose.291@outlook.com,9561100225,Ahmedabad,2023-09-29,Free,Financial Modelling,Business,INS012,Nisha Agarwal,15,Advanced,6347,850,Disengaged
CRS049,LRN0088,ENR00253,2024-01-12,2024-02-21,2024-02-21,Completed,100,2024-02-21,46.61,2,3,No,40,0,Varun Tiwari,varun.tiwari.88@gmail.com,9290422842,Surat,2022-01-27,Free,Unity Game Development,Mobile Development,INS007,Vikas Mehta,20,Intermediate,2541,879,Disengaged
CRS044,LRN0088,ENR00677,2024-02-19,2024-05-09,2024-02-22,Completed,100,2024-02-22,81.34,1,1,Yes,3,-77,Varun Tiwari,varun.tiwari.88@gmail.com,9290422842,Surat,2022-01-27,Free,Adobe Illustrator Mastery,Design,INS010,Anjali Iyer,40,Intermediate,2240,878,Disengaged
CRS032,LRN0345,ENR01010,2024-02-25,2024-03-06,,Dropped,21,2024-03-04,,1,,No,,,Siddharth Iyer,siddharth.iyer.345@outlook.com,9011848955,Hyderabad,2023-09-13,Enterprise,DevOps CI/CD Pipeline,Cloud Computing,INS003,Arjun Patel,5,Advanced,6723,867,Disengaged
CRS042,LRN0079,ENR00089,2024-02-16,2024-02-26,2024-02-19,Completed,100,2024-02-19,51.76,1,4,No,3,-7,Aarav Rao,aarav.rao.79@rediffmail.com,9097439533,Chennai,2023-11-26,Premium,Operations Management,Business,INS001,Unknown,5,Advanced,6117,881,Disengaged
CRS035,LRN0328,ENR01632,2024-01-30,2024-04-19,,In Progress,66,2024-03-28,,1,,No,,,Reena Desai,reena.desai.328@hotmail.com,9282722992,Kolkata,2022-02-11,Free,React Native Cross-Platform,Mobile Development,INS002,Meera Nair,40,Beginner,66,843,Disengaged
CRS005,LRN0046,ENR00383,2024-01-23,2024-03-03,,Dropped,16,2024-01-30,,3,,No,,,Pooja Patel,pooja.patel.46@rediffmail.com,9719374529,Chandigarh,2022-04-28,Premium,Node.js Backend Development,Web Development,INS007,Vikas Mehta,20,Beginner,119,901,Disengaged
CRS014,LRN0021,ENR00474,2024-02-06,2024-03-07,,Dropped,3,2024-02-07,,1,3,No,,,Sachin Singh,sachin.singh.21@rediffmail.com,9219136193,Lucknow,2022-02-10,Basic,Google Cloud Fundamentals,Cloud Computing,INS002,Meera Nair,15,Beginner,67,893,Disengaged
CRS007,LRN0440,ENR00751,2024-02-15,2024-03-26,2024-02-29,Completed,100,2024-02-29,91.01,1,3,Yes,14,-26,Komal Sharma,komal.sharma.440@gmail.com,9986240580,Chandigarh,2023-07-28,Premium,Business Analytics Essentials,Business,INS003,Arjun Patel,20,Advanced,10604,871,Disengaged
CRS049,LRN0423,ENR01665,2024-02-22,2024-04-02,,In Progress,88,2024-03-31,,1,,No,,,Suresh Mukherjee,suresh.mukherjee.423@hotmail.com,9770272785,Indore,2023-02-28,Enterprise,Unity Game Development,Mobile Development,INS007,Vikas Mehta,20,Intermediate,2541,840,Disengaged
CRS023,LRN0288,ENR00678,2024-01-11,2024-03-31,2024-03-13,Completed,100,2024-03-13,65.31,1,3,Yes,62,-18,Reena Kumar,reena.kumar.288@yahoo.com,9411739348,Kolkata,2023-12-22,Basic,NLP with Python,AI & ML,INS006,Priya Singh,40,Advanced,6758,858,Disengaged
CRS049,LRN0175,ENR00100,2024-01-21,2024-03-01,2024-03-06,Completed,100,2024-03-06,74.7,1,3,Yes,45,5,Priya Mukherjee,priya.mukherjee.175@rediffmail.com,9751830469,Mumbai,2022-03-16,Free,Unity Game Development,Mobile Development,INS007,Vikas Mehta,20,Intermediate,2541,865,Disengaged
CRS011,LRN0407,ENR00796,2024-01-27,2024-02-06,,In Progress,61,2024-03-08,,1,,No,,,Siddharth Kapoor,siddharth.kapoor.407@hotmail.com,9312797573,Pune,2022-02-12,Basic,Figma for Beginners,Design,INS012,Nisha Agarwal,5,Beginner,19,863,Disengaged
CRS045,LRN0032,ENR01848,2024-01-26,2024-02-05,2024-02-04,Completed,100,2024-02-04,75.29,1,5,Yes,9,-1,Simran Agarwal,simran.agarwal.32@outlook.com,9556981693,Mumbai,2023-12-27,Basic,Photography & Lightroom,Design,INS013,Manish Verma,5,Advanced,13064,896,Disengaged
CRS006,LRN0332,ENR01243,2024-02-06,2024-02-16,2024-02-21,Completed,100,2024-02-21,75.01,1,1,Yes,15,5,Neha Joshi,neha.joshi.332@hotmail.com,9259136517,Ahmedabad,2022-08-04,Basic,HTML & CSS Mastery,Web Development,INS015,Unknown,5,Intermediate,2276,879,Disengaged
CRS051,LRN0033,ENR00770,2024-02-16,2024-05-06,,In Progress,79,2024-02-17,,1,,No,,,Ajay Mukherjee,ajay.mukherjee.33@outlook.com,9835615951,Jaipur,2022-11-13,Premium,MLOps & Model Deployment,AI & ML,INS015,Kiran Desai,40,Beginner,503,883,Disengaged
CRS011,LRN0017,ENR01693,2024-02-21,2024-03-02,2024-03-01,Completed,100,2024-03-01,47.15,1,5,No,9,-1,Rohan Desai,rohan.desai.17@hotmail.com,9106513338,Bengaluru,2023-03-09,Free,Figma for Beginners,Design,INS012,Nisha Agarwal,5,Beginner,19,870,Disengaged
CRS052,LRN0320,ENR00067,2024-02-03,2024-04-23,2024-02-21,Completed,100,2024-02-21,56.61,1,5,No,18,-62,Preeti Chatterjee,preeti.chatterjee.320@rediffmail.com,9821009968,Delhi,2022-11-09,Free,Svelte & SvelteKit,Web Development,INS005,Deepak Joshi,40,Intermediate,4129,879,Disengaged
CRS009,LRN0027,ENR01101,2024-01-09,2024-01-29,2024-01-12,Completed,100,2024-01-12,50.88,1,4,No,3,-17,Anita Reddy,anita.reddy.27@rediffmail.com,9680112805,Jaipur,2022-06-01,Basic,Digital Marketing Strategy,Business,INS004,Sunita Rao,10,Advanced,8712,919,Disengaged
CRS056,LRN0241,ENR00693,2024-02-19,2024-04-19,2024-03-31,Completed,100,2024-03-31,97.67,2,5,Yes,41,-19,Shalini Kumar,shalini.kumar.241@gmail.com,9210032365,Lucknow,2023-08-24,Free,NoSQL & MongoDB,Data Science,INS007,Vikas Mehta,30,Advanced,9660,840,Disengaged
CRS020,LRN0070,ENR01384,2024-03-08,2024-03-18,,Not Started,0,,,1,4,No,,,Sachin Mishra,sachin.mishra.70@hotmail.com,9044997278,Kolkata,2022-12-07,Basic,SQL & Database Design,Data Science,INS013,Unknown,5,Advanced,8138,,Disengaged
CRS013,LRN0299,ENR01542,2024-02-01,2024-04-21,,Dropped,26,2024-02-03,,2,,No,,,Rohan Das,rohan.das.299@gmail.com,9375899757,Delhi,2023-11-06,Free,AWS Solutions Architect,Cloud Computing,INS013,Manish Verma,40,Advanced,12685,897,Disengaged
CRS002,LRN0176,ENR00241,2024-03-15,2024-04-04,2024-03-31,Completed,100,2024-03-31,82.0,1,1,Yes,16,-4,Komal Malhotra,komal.malhotra.176@gmail.com,9837354033,Chandigarh,2023-05-06,Enterprise,Machine Learning Fundamentals,AI & ML,INS006,Priya Singh,10,Beginner,223,840,Disengaged
CRS008,LRN0031,ENR01915,2024-01-29,2024-04-18,,Not Started,0,,,1,,No,,,Karan Kapoor,karan.kapoor.31@yahoo.com,9458685014,Lucknow,2022-09-29,Free,Project Management Professional,Business,INS003,Arjun Patel,40,Intermediate,4049,,Disengaged
CRS008,LRN0065,ENR01705,2024-02-11,2024-05-01,,Not Started,0,,,1,,No,,,Amit Desai,amit.desai.65@hotmail.com,9125674680,Delhi,2022-11-19,Free,Project Management Professional,Business,INS003,Arjun Patel,40,Intermediate,4049,,Disengaged
CRS008,LRN0253,ENR01043,2024-01-11,2024-03-31,,In Progress,88,2024-02-23,,1,,No,,,Mohit Patel,mohit.patel.253@gmail.com,9513552157,Chennai,2022-08-03,Free,Project Management Professional,Business,INS003,Arjun Patel,40,Intermediate,4049,877,Disengaged
CRS043,LRN0086,ENR01692,2024-03-06,2024-05-25,,Dropped,0,2024-03-20,,1,,No,,,Anita Verma,anita.verma.86@yahoo.com,9351585064,Delhi,2023-04-11,Free,Leadership & Communication,Business,INS008,Kavita Reddy,40,Beginner,995,851,Disengaged
CRS036,LRN0134,ENR00732,2024-03-08,2024-03-28,,Dropped,1,2024-03-19,,1,,No,,,Pooja Bose,pooja.bose.134@rediffmail.com,9705895782,Delhi,2022-03-09,Basic,Advanced Python OOP,Data Science,INS006,Priya Singh,10,Advanced,7011,852,Disengaged
CRS058,LRN0498,ENR01728,2024-02-13,2024-03-14,2024-03-16,Completed,100,2024-03-16,76.63,1,1,Yes,32,2,Manish Rao,manish.rao.498@gmail.com,9796471589,Bhopal,2022-09-23,Free,Zero Trust Security,Cybersecurity,INS014,Pooja Mishra,15,Intermediate,4039,855,Disengaged
CRS046,LRN0298,ENR01196,2024-01-09,2024-02-18,,Dropped,11,2024-01-13,,2,,No,,,Sunita Agarwal,sunita.agarwal.298@rediffmail.com,9088019948,Hyderabad,2023-11-02,Premium,Terraform Infrastructure,Cloud Computing,INS013,Manish Verma,20,Beginner,300,918,Disengaged
